#,cveID,assigner,publishedDate,url,baseScore,exploitabilityScore,baseSeverity,attackVector,privilegesRequired,attackComplexity,userInteraction,confidentialityImpact,integrityImpact,availabilityImpact
5167,CVE-2023-25098,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5168,CVE-2023-25099,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5169,CVE-2023-2510,cve@mitre.org,2023-05-12T05:15Z,,,,,,,,,,,
5170,CVE-2023-25100,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5171,CVE-2023-25101,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5172,CVE-2023-25102,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5173,CVE-2023-25103,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5174,CVE-2023-25104,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5175,CVE-2023-25105,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5176,CVE-2023-25106,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5177,CVE-2023-25107,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5178,CVE-2023-25108,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5179,CVE-2023-25109,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5180,CVE-2023-2511,cve@mitre.org,2023-05-12T05:15Z,,,,,,,,,,,
5181,CVE-2023-25110,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5182,CVE-2023-25111,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5183,CVE-2023-25112,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5184,CVE-2023-25113,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5185,CVE-2023-25114,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5186,CVE-2023-25115,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5187,CVE-2023-25116,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5188,CVE-2023-25117,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5189,CVE-2023-25118,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5190,CVE-2023-25119,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5191,CVE-2023-2512,cna@cloudflare.com,2023-05-12T11:15Z,https://github.com/cloudflare/workerd/security/advisories/GHSA-8vx6-69vg-c46f,8.1,2.2,HIGH,NETWORK,NONE,HIGH,NONE,HIGH,HIGH,HIGH
5192,CVE-2023-25120,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5193,CVE-2023-25121,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5194,CVE-2023-25122,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5195,CVE-2023-25123,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5196,CVE-2023-25124,talos-cna@cisco.com,2023-07-06T15:15Z,https://talosintelligence.com/vulnerability_reports/TALOS-2023-1716,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5197,CVE-2023-25125,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5198,CVE-2023-25126,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5199,CVE-2023-25127,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5200,CVE-2023-25128,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5201,CVE-2023-25129,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5202,CVE-2023-2513,secalert@redhat.com,2023-05-08T21:15Z,https://github.com/torvalds/linux/commit/67d7d8ad99be,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5203,CVE-2023-25130,cve@mitre.org,2023-02-03T21:15Z,,,,,,,,,,,
5204,CVE-2023-25131,ART@zuso.ai,2023-04-24T10:15Z,https://www.cyberpower.com/global/en/product/sku/powerpanel_business_for_mac#downloads,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5205,CVE-2023-25132,ART@zuso.ai,2023-04-24T10:15Z,https://www.cyberpower.com/global/en/product/sku/powerpanel_business_for_mac#downloads,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5206,CVE-2023-25133,ART@zuso.ai,2023-04-24T11:15Z,https://www.cyberpower.com/global/en/product/sku/powerpanel_business_for_mac#downloads,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5207,CVE-2023-25134,cve@mitre.org,2023-03-21T18:15Z,https://www.mcafee.com/support/?articleId=TS103398&page=shell&shell=article-view,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5208,CVE-2023-25135,cve@mitre.org,2023-02-03T05:15Z,https://www.ambionics.io/blog/vbulletin-unserializable-but-unreachable,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5209,CVE-2023-25136,cve@mitre.org,2023-02-03T06:15Z,https://ftp.openbsd.org/pub/OpenBSD/patches/7.2/common/017_sshd.patch.sig,6.5,2.2,MEDIUM,NETWORK,NONE,HIGH,NONE,NONE,LOW,HIGH
5210,CVE-2023-25139,cve@mitre.org,2023-02-03T06:15Z,https://sourceware.org/bugzilla/show_bug.cgi?id=30068,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5211,CVE-2023-2514,responsibledisclosure@mattermost.com,2023-05-12T09:15Z,https://mattermost.com/security-updates,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
5212,CVE-2023-25140,productcert@siemens.com,2023-02-14T11:15Z,https://cert-portal.siemens.com/productcert/pdf/ssa-836777.pdf,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5213,CVE-2023-25141,security@apache.org,2023-02-14T13:15Z,https://sling.apache.org/news.html,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
5214,CVE-2023-25143,security@trendmicro.com,2023-03-10T21:15Z,https://success.trendmicro.com/solution/000292209,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5215,CVE-2023-25144,security@trendmicro.com,2023-03-10T21:15Z,https://www.zerodayinitiative.com/advisories/ZDI-23-171/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5216,CVE-2023-25145,security@trendmicro.com,2023-03-10T21:15Z,https://www.zerodayinitiative.com/advisories/ZDI-23-174/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5217,CVE-2023-25146,security@trendmicro.com,2023-03-10T21:15Z,https://www.zerodayinitiative.com/advisories/ZDI-23-172/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5218,CVE-2023-25147,security@trendmicro.com,2023-03-10T21:15Z,https://success.trendmicro.com/solution/000292209,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5219,CVE-2023-25148,security@trendmicro.com,2023-03-10T21:15Z,https://www.zerodayinitiative.com/advisories/ZDI-23-173/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5220,CVE-2023-25149,security-advisories@github.com,2023-02-14T14:15Z,https://github.com/timescale/timescaledb/pull/5259,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
5221,CVE-2023-2515,responsibledisclosure@mattermost.com,2023-05-12T09:15Z,https://mattermost.com/security-updates,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
5222,CVE-2023-25150,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/nextcloud/security-advisories/security/advisories/GHSA-64xc-r58v-53gj,5.7,2.1,MEDIUM,NETWORK,LOW,LOW,REQUIRED,HIGH,NONE,NONE
5223,CVE-2023-25151,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/open-telemetry/opentelemetry-go/blob/v1.12.0/semconv/internal/v2/http.go#L159,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5224,CVE-2023-25152,security-advisories@github.com,2023-02-08T19:15Z,https://github.com/pterodactyl/wings/commit/dac9685298c3c1c49b3109fa4241aa88272b9f14,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
5225,CVE-2023-25153,security-advisories@github.com,2023-02-16T15:15Z,https://github.com/containerd/containerd/releases/tag/v1.5.18,5.5,1.8,MEDIUM,LOCAL,NONE,LOW,REQUIRED,NONE,NONE,HIGH
5226,CVE-2023-25154,security-advisories@github.com,2023-02-22T19:15Z,https://github.com/misskey-dev/misskey/security/advisories/GHSA-pfp5-r48x-fg25,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
5227,CVE-2023-25155,security-advisories@github.com,2023-03-02T04:15Z,https://github.com/redis/redis/releases/tag/6.2.11,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
5228,CVE-2023-25156,security-advisories@github.com,2023-02-15T15:15Z,https://github.com/kiwitcms/Kiwi/security/advisories/GHSA-7968-h4m4-ghm9,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5229,CVE-2023-25157,security-advisories@github.com,2023-02-21T22:15Z,https://github.com/geoserver/geoserver/security/advisories/GHSA-7g5f-wrx8-5ccf,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5230,CVE-2023-25158,security-advisories@github.com,2023-02-21T21:15Z,https://github.com/geotools/geotools/commit/64fb4c47f43ca818c2fe96a94651bff1b3b3ed2b,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5231,CVE-2023-25159,security-advisories@github.com,2023-02-13T17:15Z,https://github.com/nextcloud/server/pull/34799,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
5232,CVE-2023-2516,security@huntr.dev,2023-05-05T19:15Z,https://github.com/nilsteampassnet/teampass/commit/39b774cba118ca5383b0a51a71b1e7dea2761927,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
5233,CVE-2023-25160,security-advisories@github.com,2023-02-13T21:15Z,https://hackerone.com/reports/1784681,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
5234,CVE-2023-25161,security-advisories@github.com,2023-02-13T21:15Z,https://github.com/nextcloud/server/pull/34632,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,NONE,LOW
5235,CVE-2023-25162,security-advisories@github.com,2023-02-13T21:15Z,https://github.com/nextcloud/server/pull/34160,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
5236,CVE-2023-25163,security-advisories@github.com,2023-02-08T21:15Z,https://github.com/argoproj/argo-cd/issues/12309,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
5237,CVE-2023-25164,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/tinacms/tinacms/pull/3584,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
5238,CVE-2023-25165,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/helm/helm/commit/5abcf74227bfe8e5a3dbf105fe62e7b12deb58d2,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
5239,CVE-2023-25166,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/hapijs/formula/security/advisories/GHSA-c2jc-4fpr-4vhg,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
5240,CVE-2023-25167,security-advisories@github.com,2023-02-08T20:15Z,https://github.com/discourse/discourse/commit/ec4c30270887366dc28788bc4ab8a22a098573cd,5.7,2.1,MEDIUM,NETWORK,LOW,LOW,REQUIRED,NONE,NONE,HIGH
5241,CVE-2023-25168,security-advisories@github.com,2023-02-09T00:16Z,https://github.com/pterodactyl/wings/commit/429ac62dba22997a278bc709df5ac00a5a25d83d,8.2,1.8,HIGH,NETWORK,LOW,HIGH,NONE,NONE,HIGH,HIGH
5242,CVE-2023-25169,security-advisories@github.com,2023-03-06T18:15Z,https://github.com/discourse/discourse-yearly-review/commit/b3ab33bbf7130fca54764cf0336395a8a1eeaf3c,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
5243,CVE-2023-2517,security@wordfence.com,2023-07-12T05:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/plugin.php#L544,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
5244,CVE-2023-25170,security-advisories@github.com,2023-03-13T17:15Z,https://github.com/PrestaShop/PrestaShop/security/advisories/GHSA-3g43-x7qr-96ph,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5245,CVE-2023-25171,security-advisories@github.com,2023-02-15T15:15Z,https://github.com/kiwitcms/Kiwi/security/advisories/GHSA-7j9h-3jxf-3vrf,5.9,2.2,MEDIUM,NETWORK,NONE,HIGH,NONE,NONE,NONE,HIGH
5246,CVE-2023-25172,security-advisories@github.com,2023-03-17T17:15Z,https://github.com/discourse/discourse/commit/1a5a6f66cb821ed29a737311d6fdc2eba5adc915,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
5247,CVE-2023-25173,security-advisories@github.com,2023-02-16T15:15Z,https://github.com/advisories/GHSA-phjr-8j92-w5v7,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5248,CVE-2023-25175,secure@intel.com,2023-05-10T14:15Z,https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00839.html,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,HIGH,NONE,NONE
5249,CVE-2023-25177,ics-cert@hq.dhs.gov,2023-06-07T21:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-157-01,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5250,CVE-2023-25178,psirt@honeywell.com,2023-07-13T11:15Z,https://process.honeywell.com,,,,,,,,,,
5251,CVE-2023-25179,secure@intel.com,2023-05-10T14:15Z,https://www.intel.com/content/www/us/en/security-center/advisory/intel-sa-00825.html,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
5252,CVE-2023-2518,contact@wpscan.com,2023-05-30T08:15Z,https://wpscan.com/vulnerability/ca120255-2c50-4906-97f3-ea660486db4c,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
5253,CVE-2023-25183,ics-cert@hq.dhs.gov,2023-05-22T21:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-136-01,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5254,CVE-2023-25184,vultures@jpcert.or.jp,2023-05-10T06:15Z,https://www.seiko-sol.co.jp/products/skybridge/skybridge_download/mb-a130/,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
5255,CVE-2023-25185,cve@mitre.org,2023-06-16T19:15Z,https://Nokia.com,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5256,CVE-2023-25186,cve@mitre.org,2023-06-16T19:15Z,https://Nokia.com,2.8,1.3,LOW,LOCAL,LOW,LOW,REQUIRED,LOW,NONE,NONE
5257,CVE-2023-25187,cve@mitre.org,2023-06-16T20:15Z,https://Nokia.com,7.0,1.0,HIGH,LOCAL,LOW,HIGH,NONE,HIGH,HIGH,HIGH
5258,CVE-2023-25188,cve@mitre.org,2023-06-16T19:15Z,https://Nokia.com,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
5259,CVE-2023-2519,cna@vuldb.com,2023-05-04T17:15Z,https://vuldb.com/?id.228010,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5260,CVE-2023-25191,cve@mitre.org,2023-02-15T15:15Z,https://9443417.fs1.hubspotusercontent-na1.net/hubfs/9443417/Security%20Advisories/AMI-SA-2023002.pdf,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
5261,CVE-2023-25192,cve@mitre.org,2023-02-15T15:15Z,https://9443417.fs1.hubspotusercontent-na1.net/hubfs/9443417/Security%20Advisories/AMI-SA-2023002.pdf,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
5262,CVE-2023-25193,cve@mitre.org,2023-02-04T20:15Z,https://github.com/harfbuzz/harfbuzz/commit/85be877925ddbf34f74a1229f3ca1716bb6170dc,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5263,CVE-2023-25194,security@apache.org,2023-02-07T20:15Z,https://kafka.apache.org/cve-list,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
5264,CVE-2023-25195,security@apache.org,2023-03-28T12:15Z,https://lists.apache.org/thread/m58fdjmtkfp9h4c0r4l48rv995w3qhb6,8.1,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,NONE
5265,CVE-2023-25196,security@apache.org,2023-03-28T12:15Z,https://lists.apache.org/thread/m9x3vpn3bry4fympkzxnnz4qx0oc0w8m,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
5266,CVE-2023-25197,security@apache.org,2023-03-28T12:15Z,https://lists.apache.org/thread/v0q9x86sx6f6l2nzr1z0nwm3y9qlng04,6.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,LOW,LOW
5267,CVE-2023-2520,cna@vuldb.com,2023-05-04T17:15Z,https://vuldb.com/?id.228011,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5268,CVE-2023-25201,cve@mitre.org,2023-07-07T16:15Z,https://herolab.usd.de/security-advisories/,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5269,CVE-2023-25206,cve@mitre.org,2023-03-14T17:15Z,https://addons.prestashop.com/en/customer-reviews/22373-advanced-reviews-photos-reminder-google-snippets.html,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
5270,CVE-2023-25207,cve@mitre.org,2023-03-13T20:15Z,https://addons.prestashop.com/fr/transporteurs/19414-dpd-france.html,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5271,CVE-2023-2521,cna@vuldb.com,2023-05-04T17:15Z,https://vuldb.com/?id.228012,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
5272,CVE-2023-25210,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/1/1.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5273,CVE-2023-25211,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/2/2.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5274,CVE-2023-25212,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/6/6.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5275,CVE-2023-25213,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/5/5.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5276,CVE-2023-25214,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/4/4.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5277,CVE-2023-25215,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/3/3.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5278,CVE-2023-25216,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/9/9.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5279,CVE-2023-25217,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/10/10.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5280,CVE-2023-25218,cve@mitre.org,2023-04-07T02:15Z,https://www.dlink.com/en/security-bulletin/,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5281,CVE-2023-25219,cve@mitre.org,2023-04-07T02:15Z,https://github.com/DrizzlingSun/Tenda/blob/main/AC5/11/11.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5282,CVE-2023-2522,cna@vuldb.com,2023-05-04T18:15Z,https://vuldb.com/?id.228013,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5283,CVE-2023-25220,cve@mitre.org,2023-04-07T02:15Z,https://www.dlink.com/en/security-bulletin/,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5284,CVE-2023-25221,cve@mitre.org,2023-03-01T15:15Z,https://github.com/strukturag/libde265/issues/388,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5285,CVE-2023-25222,cve@mitre.org,2023-03-01T15:15Z,https://github.com/LibreDWG/libredwg/issues/615,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
5286,CVE-2023-25223,cve@mitre.org,2023-03-07T17:15Z,https://github.com/crmeb/crmeb_java/issues/9,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
5287,CVE-2023-2523,cna@vuldb.com,2023-05-04T18:15Z,https://github.com/RCEraser/cve/blob/main/Weaver.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5288,CVE-2023-25230,cve@mitre.org,2023-03-07T17:15Z,https://github.com/blackholll/loonflow/issues/402,4.9,1.2,MEDIUM,NETWORK,HIGH,LOW,NONE,NONE,NONE,HIGH
5289,CVE-2023-25231,cve@mitre.org,2023-02-27T16:15Z,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/104,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5290,CVE-2023-25233,cve@mitre.org,2023-02-27T16:15Z,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5291,CVE-2023-25234,cve@mitre.org,2023-02-27T16:15Z,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113_1,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
5292,CVE-2023-25235,cve@mitre.org,2023-02-27T16:15Z,https://github.com/Funcy33/Vluninfo_Repo/tree/main/CNVDs/113_2,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
5293,CVE-2023-2524,cna@vuldb.com,2023-05-04T19:15Z,https://vuldb.com/?id.228015,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
